cycle number,time/s,Ecell/V,I/mA,Q charge/mA.h
177.0,3231051.618506402,3.5528677,0.88005358,0.4592007776550452
177.0,3231081.620483153,3.5535765,0.87991571,0.4665342932980259
177.0,3231111.622459903,3.5540886,0.88005358,0.4738677991281284
177.0,3231141.624436654,3.5546398,0.87993538,0.4812013074411287
177.0,3231171.626413405,3.5553095,0.87989604,0.4885348413533966
177.0,3231201.628390156,3.5559001,0.87993538,0.4958683678613107
177.0,3231231.630366907,3.5565302,0.88007325,0.5032018930771616
177.0,3231261.632343657,3.5572393,0.87987632,0.5105354066977899
177.0,3231291.634320408,3.5576725,0.87987632,0.5178689272096754
177.0,3231321.636297159,3.558342,0.88001418,0.5252024411780305
177.0,3231351.63827391,3.5589721,0.88003385,0.5325359613291755
177.0,3231381.64025066,3.559484,0.87989604,0.5398694971670708
177.0,3231411.642227411,3.5601928,0.87997478,0.5472030454887616
177.0,3231441.644204162,3.5607049,0.87999451,0.5545365877501502
177.0,3231471.646180913,3.5613744,0.87993538,0.5618701205267179
177.0,3231501.648157664,3.561847,0.88005358,0.5692036283252969
177.0,3231531.650134414,3.5624378,0.88003385,0.5765371498644022
177.0,3231561.652111165,3.5630679,0.87977785,0.5838706895331212
177.0,3231591.654087916,3.5636191,0.88007325,0.5912042358836864
177.0,3231621.656064667,3.5642099,0.88001418,0.5985377826183043
177.0,3231651.658041418,3.5649188,0.87999451,0.6058713171864882
177.0,3231681.660018168,3.5654309,0.88003385,0.6132048617985515
177.0,3231711.661994919,3.5659034,0.87995511,0.6205384066641332
177.0,3231741.66397167,3.5666122,0.87997478,0.6278719657296274
177.0,3231771.665948421,3.567085,0.88017172,0.6352055166319676
177.0,3231801.667925172,3.5676363,0.87979758,0.6425390560160743
177.0,3231831.669901922,3.5681877,0.88001418,0.6498725901894106
177.0,3231861.671878673,3.5687783,0.87987632,0.657206128501296
177.0,3231891.673855424,3.5693691,0.87999451,0.6645396790972352
177.0,3231921.675832175,3.5699599,0.87999451,0.6718732223761081
177.0,3231951.677808926,3.57059,0.87993538,0.6792067657849855
177.0,3231981.679785676,3.5713382,0.87997478,0.6865403036592073
177.0,3232011.681762427,3.5717714,0.87989604,0.693873834707174
177.0,3232041.683739178,3.5724411,0.87993538,0.701207371485432
177.0,3232071.685715929,3.5729923,0.87997478,0.7085409139209986
177.0,3232101.687692683,3.5736225,0.87993538,0.7158744606455167
177.0,3232131.689669438,3.5743313,0.87997478,0.723207990379764
177.0,3232161.691646192,3.5750403,0.88009292,0.7305415236683025
177.0,3232191.693622947,3.5755916,0.87987632,0.7378750477032199
177.0,3232221.695599701,3.5761824,0.88001418,0.7452085681594413
177.0,3232251.697576456,3.5767732,0.87993538,0.7525420890203119
177.0,3232281.69955321,3.5773244,0.88003385,0.7598756141028803
177.0,3232311.701529965,3.5780728,0.87989604,0.7672091278766594
177.0,3232341.703506719,3.578624,0.88007325,0.7745426632133128
177.0,3232371.70548347,3.5792937,0.87999451,0.7818761908470261
177.0,3232401.707460225,3.579845,0.87997478,0.7892097255902821
177.0,3232431.709436979,3.5805538,0.87993538,0.7965432789332338
177.0,3232461.711413734,3.5811446,0.87995511,0.803876819825868
177.0,3232491.713390488,3.581893,0.87995511,0.8112103695154192
177.0,3232521.715367243,3.5824835,0.87985665,0.8185439027044842
177.0,3232551.717343997,3.5832713,0.87999451,0.8258774395486383
177.0,3232581.719320752,3.5839407,0.88007325,0.8332109695564709
177.0,3232611.721297506,3.5844133,0.88005358,0.840544500590861
177.0,3232641.723274261,3.5851617,0.87993538,0.8478780495148568
177.0,3232671.725251015,3.5859098,0.88005358,0.8552115838109455
177.0,3232701.72722777,3.5864613,0.88009292,0.8625451312880716
177.0,3232731.729204524,3.5871701,0.87997478,0.8698786926627492
177.0,3232761.731181279,3.5878792,0.87991571,0.8772122442662718
177.0,3232791.733158033,3.5884697,0.87989604,0.8845458015053141
177.0,3232821.735134788,3.5891395,0.87999451,0.8918793423014881
177.0,3232851.737111542,3.5898483,0.87997478,0.8992129024374819
177.0,3232881.739088297,3.5905964,0.88001418,0.9065464421735872
177.0,3232911.741065051,3.5911872,0.88001418,0.913879964750873
177.0,3232941.743041806,3.5919356,0.87989604,0.921213502471944
177.0,3232971.74501856,3.5926445,0.87985665,0.9285470397434302
177.0,3233001.746995322,3.5933533,0.87991571,0.9358805874302654
177.0,3233031.748972076,3.5940228,0.87999451,0.9432141442093256
177.0,3233061.750948831,3.5948105,0.87997478,0.9505477047839762
177.0,3233091.752925585,3.5955586,0.88005358,0.9578812599441742
177.0,3233121.75490234,3.5962284,0.87987632,0.9652147946566012
177.0,3233151.756879094,3.5970159,0.87999451,0.972548338492612
177.0,3233181.758855849,3.5977643,0.87995511,0.979881887753639
177.0,3233211.760832603,3.5984731,0.88001418,0.9872154225879246
177.0,3233241.762809358,3.5992608,0.87995511,0.9945489734909932
177.0,3233271.764786112,3.6000879,0.87999451,1.001882509382632
177.0,3233301.766762866,3.6007574,0.87997478,1.00921605164167
177.0,3233331.76873962,3.6016238,0.87993538,1.016549598312312
177.0,3233361.770716375,3.6025295,0.87997478,1.023883153635926
177.0,3233391.772693129,3.6033566,0.88003385,1.031216695787377
177.0,3233421.774669884,3.6041048,0.87997478,1.038550248537958
177.0,3233451.776646638,3.6049318,0.87999451,1.045883804538316
177.0,3233481.778623393,3.6057982,0.87999451,1.053217356579767
177.0,3233511.780600147,3.6065466,0.87993538,1.060550892942349
177.0,3233541.7825769,3.6074917,0.87989604,1.067884441428813
177.0,3233571.784553654,3.6083975,0.87999451,1.075217973940571
177.0,3233601.786530409,3.6093822,0.88001418,1.082551489124
177.0,3233631.788507164,3.6102879,0.87991571,1.089884997525248
177.0,3233661.790483918,3.6113119,0.88005358,1.097218512358102
177.0,3233691.792460673,3.6121783,0.87983698,1.104552045681377
177.0,3233721.794437427,3.6131237,0.88001418,1.111885569911499
177.0,3233751.796414182,3.6141081,0.87995511,1.119219087524943
177.0,3233781.798390936,3.6150928,0.87997478,1.126552601309782
177.0,3233811.800367691,3.6162741,0.87995511,1.133886116514172
177.0,3233841.802344445,3.6173768,0.87999451,1.141219635001321
177.0,3233871.8043212,3.6185584,0.87995511,1.148553155502875
177.0,3233901.806297954,3.6195431,0.87993538,1.155886684986121
177.0,3233931.808274709,3.6207244,0.88007325,1.163220210125314
177.0,3233961.810251463,3.6219454,0.87985665,1.170553740669588
177.0,3233991.812228218,3.623245,0.88003385,1.17788727373037
177.0,3234021.814204969,3.6244659,0.87995511,1.185220810006227
177.0,3234051.816181719,3.6258836,0.88005358,1.192554335451291
177.0,3234081.81815847,3.6272225,0.88005358,1.199887874559064
177.0,3234111.820135221,3.6286798,0.88005358,1.207221400474574
177.0,3234141.822111972,3.6302156,0.87989604,1.214554936347173
177.0,3234171.824088722,3.6315942,0.87997478,1.221888453675773
177.0,3234201.826065473,3.6330907,0.87995511,1.229221963697506
177.0,3234231.828042224,3.6347842,0.87987632,1.236555486452215
177.0,3234261.830018975,3.6363595,0.88003385,1.243888990343908
177.0,3234291.831995726,3.6380529,0.87997478,1.251222515241967
177.0,3234321.833972476,3.6399827,0.87993538,1.258556050556004
177.0,3234351.835949227,3.6418338,0.87989604,1.265889581077463
177.0,3234381.837925978,3.643724,0.87993538,1.273223107933633
177.0,3234411.839902729,3.6458507,0.88001418,1.280556642701493
177.0,3234441.84187948,3.647938,0.87993538,1.28789017757833
177.0,3234471.84385623,3.6501434,0.88005358,1.295223704369167
177.0,3234501.845832981,3.652467,0.88007325,1.302557219706508
177.0,3234531.847809732,3.6549876,0.88005358,1.309890717779629
177.0,3234561.849786483,3.6575475,0.87995511,1.317224235207339
177.0,3234591.851763234,3.6603043,0.88007325,1.324557756243712
177.0,3234621.853739984,3.6632581,0.87999451,1.331891269720925
177.0,3234651.855716735,3.6664481,0.87983698,1.339224800120525
177.0,3234681.857693486,3.6698744,0.87997478,1.346558325016531
177.0,3234711.859670237,3.673655,0.87993538,1.353891864126126
177.0,3234741.861646988,3.6778297,0.88005358,1.36122539363063
177.0,3234771.863623738,3.6823587,0.87991571,1.368558908868796
177.0,3234799.843602076,3.6873603,0.87991571,1.375398183949788
177.0,3234825.769581979,3.6923621,0.88007325,1.381735386536088
177.0,3234848.793564159,3.6973636,0.88001418,1.387363244332869
177.0,3234869.219548266,3.7023652,0.87979758,1.392356069188714
177.0,3234887.491534129,3.7073669,0.87979758,1.396822376533713
177.0,3234903.579521708,3.7123685,0.87997478,1.400754833784103
177.0,3234918.263510305,3.71737,0.87993538,1.404344118556678
177.0,3234931.479500033,3.7224112,0.87999451,1.407574565947121
177.0,3234944.07149034,3.7274523,0.87999451,1.410652486900521
177.0,3234955.361481555,3.7324538,0.87995511,1.413412156256569
177.0,3234966.147473164,3.7374554,0.87995511,1.416048634228143
177.0,3234976.187465347,3.7424572,0.87999451,1.418502764239145
177.0,3234985.675458007,3.7474587,0.87989604,1.420821963043676
177.0,3234994.601451159,3.7524602,0.88003385,1.423003786484565
177.0,3235003.269444438,3.757462,0.87993538,1.425122552810046
177.0,3235011.603437983,3.7624636,0.87985665,1.427159667971233
177.0,3235019.701431643,3.7675047,0.87997478,1.429139099014036
177.0,3235027.505425646,3.7725062,0.88001418,1.431046661357481
177.0,3235035.025419837,3.7775078,0.87999451,1.432884808718396
177.0,3235042.357414149,3.7825489,0.87995511,1.434677001544733
177.0,3235049.427408606,3.7875504,0.87993538,1.436405151268111
177.0,3235056.325403355,3.7925522,0.88007325,1.438091259283621
177.0,3235063.235397942,3.7975538,0.87997478,1.439780302659968
177.0,3235066.599395372,3.8000743,0.87997478,1.440602580699059
177.0,3235066.601395369,3.7999167,0.87997478,1.440603069573938
178.0,3244745.149895817,3.4270787,0.87987632,4.888201753298442e-07
178.0,3244745.169895783,3.4321983,0.87981725,5.377218988206651e-06
178.0,3244745.235895764,3.4372001,0.87989604,2.150949941741096e-05
178.0,3244745.491895571,3.4422016,0.87989604,8.408465325832366e-05
178.0,3244746.249894991,3.4472034,0.87989604,0.0002693662437465456
178.0,3244747.849893771,3.4522049,0.88005358,0.0006604654630687502
178.0,3244750.537891701,3.4572065,0.87999451,0.001317508539425002
178.0,3244754.5158886,3.4622083,0.87995511,0.002289878826803631
178.0,3244759.83988449,3.4672098,0.88001418,0.00359125415560272
178.0,3244768.755877557,3.4722114,0.88001418,0.005770647531383568
178.0,3244778.939869605,3.4772131,0.88011265,0.00825998157809178
178.0,3244793.401858427,3.4822147,0.88001418,0.01179501796685987
178.0,3244822.501835908,3.4872162,0.88005358,0.01890810572713614
178.0,3244852.503812662,3.4896975,0.88005358,0.02624165297644006
178.0,3244882.505789417,3.4917455,0.87997478,0.0335752098392778
178.0,3244912.507766171,3.4940295,0.87987632,0.04090877183652587
178.0,3244942.509742926,3.4959986,0.87985665,0.04824232340690163
178.0,3244972.51171968,3.4980073,0.87995511,0.05557589451624288
178.0,3245002.513696435,3.4998977,0.87997478,0.06290946125192774
178.0,3245032.515673188,3.5017486,0.88009292,0.0702430065226886
178.0,3245062.517649943,3.5037966,0.87999451,0.07757656949430704
178.0,3245092.519626698,3.5054901,0.88009292,0.08491012896494733
178.0,3245122.521603452,3.5073016,0.87995511,0.09224370418518782
178.0,3245152.523580207,3.5089557,0.87995511,0.099577270689706
178.0,3245182.525556961,3.5105705,0.87975818,0.1069108456825879
178.0,3245212.527533716,3.5121064,0.87991571,0.1142444207857384
178.0,3245242.52951047,3.513603,0.87993538,0.1215779861529337
178.0,3245272.531487219,3.5150602,0.87981725,0.1289115468251374
178.0,3245302.533463974,3.5162022,0.87999451,0.1362451181764073
178.0,3245332.535440728,3.5176198,0.87987632,0.1435786793182294
178.0,3245362.537417483,3.5190377,0.87997478,0.1509122324734926
178.0,3245392.539394237,3.5202193,0.87993538,0.1582457919971811
178.0,3245422.541370992,3.5213614,0.87987632,0.1655793404390083
178.0,3245452.543347746,3.5224247,0.87993538,0.1729128721528914
178.0,3245482.545324501,3.5236061,0.87999451,0.1802464236474037
178.0,3245512.547301255,3.5247483,0.88007325,0.1875799887294902
178.0,3245542.54927801,3.525969,0.87987632,0.1949135456603434
178.0,3245572.551254764,3.5270324,0.87995511,0.2022470983483725
178.0,3245602.553231519,3.5280564,0.88003385,0.2095806450182862
178.0,3245632.555208273,3.5289621,0.87995511,0.2169141943239835
178.0,3245662.557185028,3.5301044,0.88001418,0.2242477398231626
178.0,3245692.559161782,3.5309315,0.88005358,0.2315812902889649
178.0,3245722.561138537,3.5318372,0.87987632,0.2389148440134194
178.0,3245752.563115291,3.5327036,0.87993538,0.2462484080443118
178.0,3245782.565092042,3.533767,0.88005358,0.2535819571636121
178.0,3245812.567068793,3.5344365,0.87999451,0.2609155072590378
178.0,3245842.569045544,3.5354211,0.88011265,0.2682490534378423
178.0,3245872.571022294,3.53613,0.87991571,0.2755826002271308
178.0,3245902.572999053,3.537075,0.87999451,0.2829161611069574
178.0,3245932.574975803,3.537981,0.88011265,0.2902497351154354
178.0,3245962.576952554,3.5384929,0.87995511,0.2975833195824425
178.0,3245992.578929305,3.53932,0.87989604,0.3049168841827909
178.0,3246022.580906056,3.5401864,0.87993538,0.3122504231282738
178.0,3246052.582882807,3.5409346,0.87997478,0.3195839803334077
178.0,3246082.584859557,3.541604,0.88013232,0.3269175348476238
178.0,3246112.586836308,3.5422738,0.87997478,0.3342510741017594
178.0,3246142.588813059,3.5429432,0.87993538,0.341584602500399
178.0,3246172.59078981,3.5436127,0.87995511,0.3489181331734856
178.0,3246202.592766561,3.5444398,0.88001418,0.3562516810226109
178.0,3246232.594743311,3.5449123,0.88001418,0.3635852411927779
178.0,3246262.596720062,3.5457001,0.88009292,0.3709187982784046
178.0,3246292.598696813,3.5465269,0.87997478,0.3782523617953393
178.0,3246322.600673564,3.5470784,0.88007325,0.3855859125658869
178.0,3246352.602650315,3.5476298,0.88001418,0.3929194631191426
178.0,3246382.604627065,3.548378,0.87997478,0.4002529947995477
178.0,3246412.606603816,3.5489688,0.87997478,0.4075865428699718
178.0,3246442.608580567,3.5496776,0.87999451,0.4149200868716504
178.0,3246472.610557318,3.5503078,0.88007325,0.4222536431000298
178.0,3246502.612534069,3.5508592,0.87991571,0.4295871993092033
178.0,3246532.614510819,3.5514104,0.87995511,0.4369207583522134
178.0,3246562.61648757,3.5520799,0.87991571,0.4442543141249153
178.0,3246592.618464321,3.5526314,0.87991571,0.4515878601267602
178.0,3246622.620441072,3.5533795,0.87993538,0.4589213918398817
178.0,3246652.622417822,3.5538917,0.87987632,0.4662549311024612
178.0,3246682.624394573,3.5544429,0.88005358,0.4735884801340103
178.0,3246712.626371324,3.555073,0.87995511,0.480922032766011
178.0,3246742.628348075,3.5556245,0.87993538,0.488255576141013
178.0,3246772.630324826,3.5563333,0.87987632,0.4955891261682245
178.0,3246802.632301576,3.5567272,0.88007325,0.5029226473588082
178.0,3246832.634278327,3.5573573,0.87993538,0.5102561709664927
178.0,3246862.636255078,3.5579088,0.87999451,0.5175897167835963
178.0,3246892.638231829,3.5586176,0.88007325,0.5249232584966884
178.0,3246922.64020858,3.5592084,0.87999451,0.5322568165976471
178.0,3246952.64218533,3.559799,0.88009292,0.5395903632347451
178.0,3246982.644162081,3.5603898,0.88001418,0.5469239305157131
178.0,3247012.646138832,3.5609806,0.87999451,0.5542574830460216
178.0,3247042.648115583,3.5615714,0.87995511,0.5615910377891196
178.0,3247072.650092334,3.5620439,0.87999451,0.5689245940300822
178.0,3247102.652069084,3.562674,0.88007325,0.5762581703792347
178.0,3247132.654045835,3.5632253,0.88005358,0.5835917289627591
178.0,3247162.656022586,3.5637374,0.88005358,0.5909252796799938
178.0,3247192.657999337,3.5642886,0.87987632,0.5982588260229097
178.0,3247222.659976088,3.5649977,0.88007325,0.6055923829312787
178.0,3247252.661952838,3.5654702,0.87999451,0.6129259508911437
178.0,3247282.663929589,3.566061,0.87995511,0.6202595135962631
178.0,3247312.66590634,3.5666516,0.88001418,0.6275930773767165
178.0,3247342.667883091,3.567203,0.87999451,0.6349266343618101
178.0,3247372.669859841,3.5677938,0.87987632,0.6422601883948179
178.0,3247402.671836592,3.568424,0.87991571,0.6495937099795539
178.0,3247432.673813343,3.5689752,0.87991571,0.6569272424274681
178.0,3247462.675790094,3.5695267,0.87999451,0.6642607829919125
178.0,3247492.677766845,3.5701175,0.88003385,0.6715943201181953
178.0,3247522.679743595,3.5708263,0.87981725,0.6789278591838809
178.0,3247552.681720346,3.5714564,0.87999451,0.6862613841117752
178.0,3247582.683697097,3.5718896,0.87985665,0.6935949154323339
178.0,3247612.685673848,3.5725985,0.88001418,0.7009284639290968
178.0,3247642.687650602,3.5732286,0.87997478,0.7082620143158237
178.0,3247672.689627357,3.5738587,0.88009292,0.7155955656016866
178.0,3247702.691604111,3.5745282,0.87991571,0.7229291053993834
178.0,3247732.693580866,3.5750797,0.87989604,0.7302626408758428
178.0,3247762.69555762,3.5757098,0.88009292,0.7375961637719471
178.0,3247792.697534375,3.5764186,0.88005358,0.7449296947847802
178.0,3247822.699511129,3.5768912,0.87995511,0.7522631989191305
178.0,3247852.70148788,3.5775213,0.87991571,0.7595967199763985
178.0,3247882.703464635,3.5783091,0.88003385,0.7669302652693456
178.0,3247912.705441389,3.5789392,0.87993538,0.7742638174850741
178.0,3247942.707418144,3.5794511,0.87987632,0.7815973804643418
178.0,3247972.709394898,3.5800812,0.88005358,0.788930932059023
178.0,3248002.711371653,3.5808296,0.88001418,0.796264480488234
178.0,3248032.713348407,3.5814598,0.88003385,0.8035980203307667
178.0,3248062.715325162,3.5819716,0.87993538,0.810931553674042
178.0,3248092.717301916,3.58272,0.88013232,0.8182650832105012
178.0,3248122.719278671,3.5833106,0.87989604,0.8255985950711368
178.0,3248152.721255425,3.5839801,0.87997478,0.8329321211395327
178.0,3248182.72323218,3.5846498,0.87993538,0.8402656549319292
178.0,3248212.725208934,3.5853193,0.87995511,0.8475991906172697
178.0,3248242.727185689,3.5861068,0.88003385,0.854932719223466
178.0,3248272.729162443,3.5866189,0.88001418,0.8622662501053345
178.0,3248302.731139198,3.5873277,0.87993538,0.8695997748170626
178.0,3248332.733115952,3.5881548,0.88013232,0.8769333001644412
178.0,3248362.735092707,3.588706,0.87991571,0.8842668374585773
178.0,3248392.737069461,3.5893362,0.87995511,0.8916003735934693
178.0,3248422.739046216,3.5900846,0.88003385,0.8989338903737729
178.0,3248452.741022971,3.5906754,0.88003385,0.9062674093438188
178.0,3248482.742999732,3.5914235,0.88007325,0.9136009520752892
178.0,3248512.744976487,3.592093,0.87997478,0.9209344717360868
178.0,3248542.746953242,3.5929201,0.87995511,0.928268004838493
178.0,3248572.748929996,3.5935895,0.87993538,0.9356015370117956
178.0,3248602.75090675,3.5943773,0.87993538,0.9429350545804368
178.0,3248632.752883504,3.5950074,0.87999451,0.950268571538031
178.0,3248662.754860259,3.5958345,0.88007325,0.9576020798413952
178.0,3248692.756837013,3.5965827,0.87991571,0.9649355836587812
178.0,3248722.758813768,3.5972917,0.87983698,0.9722690841069154
178.0,3248752.760790522,3.5980792,0.87993538,0.9796025928697982
178.0,3248782.762767277,3.5987883,0.87981725,0.9869361018710664
178.0,3248812.764744031,3.5994577,0.87991571,0.9942696047475932
178.0,3248842.766720785,3.6003635,0.88003385,1.001603111933139
178.0,3248872.768697539,3.6011117,0.87999451,1.008936624087062
178.0,3248902.770674294,3.6019781,0.88007325,1.016270161129468
178.0,3248932.772651048,3.6026478,0.88001418,1.0236037096812
178.0,3248962.774627803,3.6036322,0.88011265,1.030937248924076
178.0,3248992.776604557,3.6044593,0.88007325,1.038270783002211
178.0,3249022.778581312,3.6052077,0.88007325,1.045604307802915
178.0,3249052.780558066,3.6061134,0.88003385,1.052937842921217
178.0,3249082.782534819,3.6070585,0.87985665,1.060271380115979
178.0,3249112.784511574,3.6078856,0.87997478,1.067604912662042
178.0,3249142.786488328,3.6087127,0.87987632,1.07493845364362
178.0,3249172.788465083,3.609776,0.88003385,1.082271991988619
178.0,3249202.790441837,3.6106818,0.87985665,1.089605533943044
178.0,3249232.792418592,3.6115875,0.87997478,1.096939070776568
178.0,3249262.794395346,3.6125329,0.88003385,1.104272607327534
178.0,3249292.796372101,3.6136355,0.88003385,1.111606139447954
178.0,3249322.798348855,3.6146595,0.87991571,1.118939685776995
178.0,3249352.80032561,3.6157622,0.87981725,1.126273216714958
178.0,3249382.802302364,3.6167862,0.87993538,1.133606763526466
178.0,3249412.804279119,3.6178889,0.87997478,1.140940327185624
178.0,3249442.806255873,3.6191096,0.87995511,1.148273889870942
178.0,3249472.808232628,3.6203699,0.88013232,1.155607443149255
178.0,3249502.810209382,3.6215909,0.87995511,1.162940992215773
178.0,3249532.812186137,3.6228118,0.87983698,1.170274534093208
178.0,3249562.814162888,3.6241508,0.88001418,1.177608060086105
178.0,3249592.816139638,3.6254897,0.88001418,1.184941589622498
178.0,3249622.818116389,3.6269469,0.87983698,1.192275112048454
178.0,3249652.82009314,3.6284435,0.87989604,1.199608635154168
178.0,3249682.822069891,3.62994,0.87999451,1.206942177698844
178.0,3249712.824046642,3.6314759,0.87987632,1.214275715331998
178.0,3249742.826023392,3.6330514,0.87989604,1.221609245350295
178.0,3249772.828000143,3.6347842,0.87991571,1.228942779503332
178.0,3249802.829976894,3.6363595,0.87993538,1.236276309009658
178.0,3249832.831953645,3.6382892,0.88021111,1.243609869669709
178.0,3249862.833930396,3.640101,0.87979758,1.250943402753207
178.0,3249892.835907146,3.6420307,0.87993538,1.258276960866484
178.0,3249922.837883897,3.6439209,0.87997478,1.265610511430767
178.0,3249952.839860648,3.6461658,0.87993538,1.272944060189062
178.0,3249982.841837399,3.6481349,0.87997478,1.280277598969539
178.0,3250012.84381415,3.6505766,0.87999451,1.287611151271794
178.0,3250042.8457909,3.6528215,0.87995511,1.294944690635668
178.0,3250072.847767651,3.6553814,0.87999451,1.302278235816823
178.0,3250102.849744402,3.65802,0.88015205,1.309611810790002
178.0,3250132.851721153,3.6609738,0.87991571,1.316945372873545
178.0,3250162.853697903,3.66377,0.87989604,1.324278917365306
178.0,3250192.855674654,3.6670387,0.87989604,1.331612483105593
178.0,3250222.857651405,3.6704257,0.88001418,1.338946032739249
178.0,3250252.859628156,3.6740882,0.87993538,1.346279606014921
178.0,3250282.861604907,3.6781054,0.87993538,1.353613178011543
178.0,3250312.863581657,3.6826344,0.87995511,1.360946767655181
178.0,3250342.259558882,3.6876361,0.88003385,1.36813222984655
178.0,3250369.251537959,3.6926377,0.87999451,1.374730064788924
178.0,3250393.315519363,3.6976392,0.87995511,1.380612175575826
178.0,3250414.661502734,3.702641,0.87993538,1.385829904952844
178.0,3250433.707487971,3.7076426,0.87995511,1.39048543289668
178.0,3250450.765474807,3.7126441,0.87999451,1.394655010986328
178.0,3250465.94746298,3.7176459,0.87995511,1.398366033832166
178.0,3250479.865452252,3.7226474,0.88011265,1.401768087282313
178.0,3250492.489442453,3.727649,0.87987632,1.404853842935662
178.0,3250504.197433341,3.7326508,0.87999451,1.407715687030024
178.0,3250515.071425013,3.7376523,0.87997478,1.410373673974143
178.0,3250525.251417077,3.7426541,0.87989604,1.412862025798229
178.0,3250534.805409722,3.7476556,0.87999451,1.415197357298533
178.0,3250543.90740259,3.7526572,0.87991571,1.417422204956545
178.0,3250552.535395965,3.757659,0.87997478,1.419531196049022
178.0,3250560.933389373,3.7626605,0.88005358,1.421583958380487
178.0,3250568.841383331,3.767662,0.87999451,1.423516950871812
178.0,3250576.595377319,3.7726638,0.87995511,1.425412303049465
178.0,3250584.151371412,3.7776654,0.88001418,1.427259253549973
178.0,3250591.447365735,3.7826669,0.87997478,1.429042649286721
178.0,3250598.493360318,3.7876687,0.87999451,1.430764947926402
178.0,3250605.509354896,3.7926702,0.87999451,1.432479912819465
178.0,3250612.299349669,3.7977114,0.88005358,1.434139630288084
178.0,3250615.455347139,3.800035,0.88005358,1.43491107039392
178.0,3250615.45734714,3.7998774,0.88003385,1.434911559301615
179.0,3260278.837859459,3.4270787,0.87985665,4.888092478116353e-07
179.0,3260278.857859425,3.4320803,0.87991571,5.377579993671841e-06
179.0,3260278.929859303,3.4371212,0.87995511,2.297684609889984e-05
179.0,3260279.201859102,3.4422805,0.88003385,8.946336014403237e-05
179.0,3260280.01385853,3.4472821,0.87997478,0.0002879453818996747
179.0,3260281.741857171,3.4523625,0.87999451,0.0007103300446271896
179.0,3260284.517855043,3.4573641,0.87995511,0.001388883681760894
179.0,3260288.533851944,3.4623656,0.88009292,0.002370538368523121
179.0,3260294.651847146,3.4673674,0.87985665,0.003865995264748732
179.0,3260302.627840988,3.472369,0.87987632,0.00581562162362867
179.0,3260312.789833155,3.4773705,0.88005358,0.008299582312272655
179.0,3260326.45182249,3.4823723,0.87995511,0.01163907236748272
179.0,3260353.993801188,3.4873738,0.87999451,0.01837132222622633
179.0,3260383.995777942,3.4900913,0.88001418,0.0257048793200983
179.0,3260413.997754697,3.4920604,0.87995511,0.03303844059616327
179.0,3260443.999731451,3.4942265,0.88007325,0.04037200710091326
179.0,3260474.001708205,3.4961562,0.87999451,0.04770556807842519
179.0,3260504.003684959,3.4982436,0.87999451,0.05503913073390722
179.0,3260534.005661714,3.500252,0.87999451,0.06237270164632135
179.0,3260564.007638468,3.5021031,0.87995511,0.06970626177125507
179.0,3260594.009615223,3.5040722,0.88007325,0.07703984113150172
179.0,3260624.011591977,3.5057657,0.87987632,0.08437340917858813
179.0,3260654.013568732,3.5074985,0.87991571,0.0917069637590978
179.0,3260684.015545486,3.5093102,0.87995511,0.09904052928831844
179.0,3260714.01752224,3.5109642,0.87997478,0.1063740922685795
179.0,3260744.019498991,3.5125396,0.87999451,0.1137076357222928
179.0,3260774.021475745,3.5138786,0.87993538,0.1210412014494009
179.0,3260804.0234525,3.5153751,0.87999451,0.1283747536982099
179.0,3260834.025429254,3.516911,0.87997478,0.1357083171802097
179.0,3260864.027406009,3.5182106,0.87991571,0.1430418751390444
179.0,3260894.029382763,3.5195103,0.87997478,0.1503754115037123
179.0,3260924.031359516,3.5206919,0.87995511,0.1577089694415198
179.0,3260954.033336271,3.5219128,0.87993538,0.1650425281338559
179.0,3260984.035313025,3.5230548,0.87993538,0.1723760863772034
179.0,3261014.03728978,3.5241575,0.87995511,0.1797096486248572
179.0,3261044.039266534,3.5252995,0.88003385,0.1870432080844044
179.0,3261074.041243289,3.5263236,0.87987632,0.1943767785825994
179.0,3261104.043220043,3.5273869,0.87997478,0.2017103563777606
179.0,3261134.045196798,3.5284109,0.87995511,0.2090439199156562
179.0,3261164.047173552,3.5293953,0.87999451,0.2163774634801679
179.0,3261194.049150307,3.5303013,0.87997478,0.2237110139994489
179.0,3261224.051127061,3.5313251,0.87995511,0.2310445621769958
179.0,3261254.053103816,3.5322311,0.87995511,0.2383781169649958
179.0,3261284.05508057,3.5332155,0.87985665,0.2457116752063897
179.0,3261314.057057325,3.5340819,0.88009292,0.2530452257573274
179.0,3261344.059034079,3.534909,0.87997478,0.2603787853473425
179.0,3261374.061010834,3.5358148,0.87997478,0.2677123554523455
179.0,3261404.062987596,3.5366812,0.88007325,0.2750459097695019
179.0,3261434.064964347,3.5374689,0.87995511,0.2823794620070855
179.0,3261464.066941097,3.5382566,0.88005358,0.2897130307308833
179.0,3261494.068917848,3.5390048,0.87989604,0.2970465993338492
179.0,3261524.070894599,3.5397532,0.87991571,0.3043801644362675
179.0,3261554.07287135,3.5405409,0.87993538,0.3117137443753746
179.0,3261584.074848101,3.5412498,0.88003385,0.3190473300904698
179.0,3261614.076824851,3.5420768,0.87997478,0.3263809108722872
179.0,3261644.078801602,3.5427463,0.87999451,0.3337144800219271
179.0,3261674.080778353,3.543534,0.88001418,0.3410480779146817
179.0,3261704.082755104,3.5441639,0.88003385,0.3483816679507494
